num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,sought,west,east,floor,area,num_sleep,tel,kitch,service,floor_covering,open,parking,warehouse,balcony,equipment,address_encoded,room_to_area
5.0,4,140000000.0,4.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,120.0,3.0,1.0,60.0,15.0,8.0,1.0,1.0,1.0,1.0,10,116881752.16590452,0.025
5.0,2,96385542.16867469,4.0,8,22.0,10.0,1.0,0.0,0.0,0.0,5.0,83.0,2.0,1.0,50.0,15.0,10.0,0.0,1.0,0.0,1.0,17,79625558.00754656,0.024096385542168676
5.0,1,65000000.0,25.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,64.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,3,106024331.41528513,0.015625
9.0,5,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,150.0,3.0,1.0,60.0,15.0,10.0,1.0,1.0,1.0,0.0,17,138137584.84661886,0.02
4.0,2,42857142.85714286,19.0,6,18.0,3.0,1.0,0.0,0.0,0.0,4.0,70.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,5,79625558.00754656,0.02857142857142857
5.0,2,130769230.76923077,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,5.0,65.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,21,106024331.41528513,0.015384615384615385
4.0,1,88372093.02325581,8.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,43.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,0.0,16,88398213.3443459,0.023255813953488372
3.0,2,85826771.65354331,24.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,127.0,2.0,1.0,5.0,15.0,10.0,1.0,1.0,1.0,1.0,13,79625558.00754656,0.015748031496062992
4.0,1,101694915.2542373,3.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,118.0,3.0,0.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,90276736.79716071,0.025423728813559324
5.0,4,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,5.0,125.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,121218915.77181348,0.024
5.0,2,140000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,102.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,18,132285783.98395123,0.0196078431372549
5.0,4,60000000.0,9.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,61.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,16,66641655.6314843,0.01639344262295082
6.0,5,65909090.90909091,13.0,8,22.0,3.0,1.0,0.0,0.0,0.0,2.0,110.0,3.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,21,90369267.07558326,0.02727272727272727
4.0,1,98039215.68627451,30.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,102.0,1.0,1.0,50.0,15.0,5.0,1.0,0.0,1.0,0.0,6,121218915.77181348,0.00980392156862745
4.0,2,90833333.33333333,15.0,8,27.0,10.0,1.0,0.0,0.0,0.0,2.0,60.0,1.0,1.0,50.0,5.0,10.0,0.0,1.0,1.0,1.0,3,79625558.00754656,0.016666666666666666
5.0,4,100000000.0,8.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,64.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,16,90276736.79716071,0.015625
5.0,3,84210526.31578948,24.0,8,10.0,10.0,1.0,0.0,0.0,0.0,3.0,76.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,15,105751044.75779854,0.02631578947368421
11.0,4,140000000.0,11.0,8,22.0,10.0,0.0,0.0,1.0,0.0,3.0,133.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,14,138137584.84661886,0.022556390977443608
3.0,1,47058823.52941176,29.0,6,22.0,3.0,1.0,0.0,0.0,0.0,3.0,68.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,1.0,3,90252304.54654068,0.014705882352941176
4.0,1,101351351.35135135,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,148.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,16,116881752.16590452,0.013513513513513514
4.0,2,87500000.0,23.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,88768761.55307986,0.016666666666666666
5.0,4,116363636.36363636,14.0,8,22.0,10.0,1.0,0.0,0.0,0.0,5.0,55.0,1.0,1.0,50.0,15.0,15.0,1.0,0.0,1.0,1.0,16,121218915.77181348,0.01818181818181818
4.0,2,102727272.72727273,14.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,110.0,2.0,1.0,0.0,5.0,10.0,1.0,1.0,0.0,1.0,6,106024331.41528513,0.01818181818181818
3.0,1,95000000.0,6.0,6,22.0,3.0,1.0,0.0,0.0,0.0,3.0,40.0,1.0,1.0,50.0,10.0,10.0,0.0,0.0,1.0,1.0,1,79625558.00754656,0.025
6.0,3,108000000.0,0.0,8,22.0,10.0,1.0,1.0,0.0,0.0,2.0,125.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,21,90369267.07558326,0.016
4.0,2,78000000.0,19.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,50.0,1.0,1.0,50.0,5.0,10.0,0.0,1.0,1.0,0.0,3,79625558.00754656,0.02
5.0,2,122093023.25581396,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,86.0,2.0,,50.0,15.0,8.0,1.0,1.0,1.0,0.0,18,66641655.6314843,0.023255813953488372
5.0,2,29166666.666666668,5.0,8,22.0,3.0,0.0,1.0,0.0,0.0,3.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,66641655.6314843,0.016666666666666666
19.0,4,103092783.50515464,0.0,8,10.0,7.0,1.0,0.0,0.0,0.0,10.0,97.0,2.0,0.0,50.0,15.0,8.0,0.0,1.0,1.0,1.0,10,103064918.83949274,0.020618556701030927
5.0,4,115000000.0,1.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,113.0,2.0,1.0,70.0,15.0,10.0,1.0,1.0,1.0,1.0,10,105751044.75779854,0.017699115044247787
5.0,4,140000000.0,1.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,117.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,0.0,18,108847442.52098835,0.017094017094017096
4.0,1,41363636.36363637,30.0,6,10.0,3.0,0.0,1.0,0.0,0.0,1.0,110.0,2.0,1.0,60.0,5.0,10.0,1.0,0.0,1.0,0.0,13,45170175.37193248,0.01818181818181818
6.0,1,140000000.0,7.0,8,22.0,10.0,1.0,0.0,0.0,0.0,4.0,150.0,3.0,1.0,70.0,15.0,8.0,1.0,1.0,1.0,1.0,21,105751044.75779854,0.02
4.0,1,95652173.91304348,9.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,46.0,1.0,0.0,50.0,5.0,10.0,1.0,1.0,0.0,0.0,16,105751044.75779854,0.021739130434782608
6.0,2,80000000.0,14.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,60.0,1.0,1.0,50.0,5.0,15.0,1.0,0.0,1.0,1.0,13,79625558.00754656,0.016666666666666666
5.0,3,90000000.0,22.0,6,22.0,10.0,1.0,0.0,0.0,0.0,5.0,109.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,0.0,16,105751044.75779854,0.01834862385321101
5.0,4,90000000.0,26.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,16,108847442.52098835,0.02
5.0,1,116451612.90322581,0.0,8,22.0,7.0,1.0,0.0,0.0,0.0,2.0,62.0,1.0,0.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,10,90276736.79716071,0.016129032258064516
20.0,5,109803921.56862745,2.0,8,22.0,7.0,0.0,0.0,1.0,0.0,9.0,102.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,103064918.83949274,0.0196078431372549
5.0,3,134969325.15337422,14.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,16,108955839.42167248,0.02
5.0,2,140000000.0,0.0,8,22.0,10.0,0.0,0.0,1.0,0.0,1.0,100.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,13,132285783.98395123,0.02
12.0,9,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,15,138137584.84661886,0.02
4.0,2,118811881.18811882,12.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,101.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,16,106024331.41528513,0.019801980198019802
5.0,1,120000000.0,0.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,133.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,13,106024331.41528513,0.022556390977443608
5.0,1,99305555.55555555,13.0,6,22.0,10.0,1.0,0.0,0.0,0.0,5.0,144.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,16,108847442.52098835,0.020833333333333332
5.0,1,140000000.0,8.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,143.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,21,132285783.98395123,0.02097902097902098
4.0,2,78181818.18181819,19.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,55.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,13,90276736.79716071,0.01818181818181818
5.0,1,122000000.0,12.0,6,21.0,10.0,1.0,0.0,0.0,0.0,2.0,125.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,17,105751044.75779854,0.024
4.0,2,45283018.86792453,7.0,6,22.0,3.0,0.0,1.0,0.0,0.0,2.0,53.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,1.0,8,66641655.6314843,0.018867924528301886
4.0,2,88000000.0,9.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,86.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,90252304.54654068,0.023255813953488372
4.0,2,35000000.0,1.0,8,22.0,3.0,1.0,0.0,0.0,0.0,4.0,60.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,7,66641655.6314843,0.03333333333333333
4.0,2,65217391.30434783,18.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,69.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,6,66641655.6314843,0.028985507246376812
5.0,2,94690265.48672566,12.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,113.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,90252304.54654068,0.017699115044247787
3.0,2,70454545.45454545,20.0,8,18.0,10.0,1.0,0.0,0.0,0.0,2.0,44.0,1.0,0.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,66641655.6314843,0.022727272727272728
5.0,2,85000000.0,16.0,8,22.0,10.0,0.0,1.0,0.0,1.0,1.0,120.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,16,88768761.55307986,0.016666666666666666
4.0,2,85043478.26086956,20.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,115.0,2.0,1.0,50.0,15.0,15.0,1.0,1.0,1.0,1.0,11,105751044.75779854,0.017391304347826087
5.0,1,53846153.84615385,8.0,8,22.0,3.0,0.0,1.0,0.0,0.0,2.0,65.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,6,45170175.37193248,0.015384615384615385
5.0,3,107407407.4074074,14.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,135.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,105751044.75779854,0.014814814814814815
5.0,2,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,136.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,20,106024331.41528513,0.022058823529411766
7.0,1,130000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,4.0,140.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,21,88768761.55307986,0.02142857142857143
2.0,1,48235294.11764706,8.0,8,22.0,3.0,0.0,1.0,0.0,0.0,3.0,85.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,88768761.55307986,0.011764705882352941
4.0,2,114754098.36065574,13.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,61.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,16,106024331.41528513,0.01639344262295082
4.0,4,140000000.0,22.0,6,22.0,10.0,0.0,0.0,1.0,1.0,1.0,114.0,2.0,1.0,50.0,10.0,15.0,1.0,1.0,1.0,0.0,15,108955839.42167248,0.017543859649122806
6.0,3,120408163.26530612,8.0,8,22.0,10.0,1.0,0.0,0.0,0.0,6.0,98.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,0.0,18,90369267.07558326,0.02040816326530612
4.0,2,65000000.0,18.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,60.0,1.0,1.0,50.0,5.0,10.0,0.0,0.0,1.0,0.0,13,88398213.3443459,0.016666666666666666
4.0,2,73170731.70731707,15.0,6,21.0,10.0,1.0,0.0,0.0,0.0,3.0,82.0,2.0,0.0,5.0,5.0,10.0,1.0,0.0,1.0,0.0,3,88398213.3443459,0.024390243902439025
5.0,2,130000000.0,4.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,115.0,2.0,1.0,50.0,15.0,15.0,1.0,1.0,1.0,1.0,10,108847442.52098835,0.017391304347826087
5.0,2,64935064.935064934,14.0,8,27.0,7.0,0.0,1.0,0.0,0.0,1.0,77.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,32,79625558.00754656,0.025974025974025976
4.0,8,140000000.0,7.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,86.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,5,138137584.84661886,0.023255813953488372
5.0,2,100000000.0,17.0,6,27.0,10.0,1.0,0.0,0.0,0.0,1.0,89.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,105751044.75779854,0.02247191011235955
5.0,2,120000000.0,1.0,6,22.0,10.0,0.0,1.0,0.0,0.0,1.0,120.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,90276736.79716071,0.016666666666666666
3.0,2,50000000.0,16.0,6,22.0,3.0,1.0,0.0,0.0,0.0,2.0,54.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,45170175.37193248,0.018518518518518517
4.0,3,100000000.0,18.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,85.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,6,121218915.77181348,0.023529411764705882
6.0,4,125000000.0,5.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,105.0,2.0,1.0,50.0,5.0,8.0,1.0,1.0,1.0,1.0,16,105751044.75779854,0.01904761904761905
3.0,1,38461538.461538464,12.0,8,22.0,3.0,1.0,0.0,0.0,0.0,3.0,65.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,45170175.37193248,0.015384615384615385
5.0,2,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,114.0,2.0,1.0,0.0,15.0,8.0,0.0,1.0,1.0,1.0,18,132285783.98395123,0.017543859649122806
5.0,1,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,135.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,18,114303344.17128763,0.022222222222222223
5.0,2,91549295.77464789,14.0,6,22.0,10.0,1.0,0.0,0.0,0.0,5.0,71.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,16,106024331.41528513,0.014084507042253521
5.0,2,66666666.666666664,23.0,6,18.0,6.0,0.0,1.0,0.0,0.0,4.0,75.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,1.0,6,79625558.00754656,0.02666666666666667
4.0,2,95121951.2195122,20.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,82.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,7,105751044.75779854,0.024390243902439025
4.0,2,70000000.0,23.0,8,22.0,10.0,1.0,0.0,0.0,0.0,4.0,75.0,2.0,1.0,50.0,5.0,8.0,1.0,1.0,1.0,0.0,6,105751044.75779854,0.02666666666666667
4.0,2,80000000.0,18.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,50.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,3,66641655.6314843,0.02
5.0,2,103658536.58536585,14.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,82.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,114303344.17128763,0.024390243902439025
5.0,4,140000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,150.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,16,121218915.77181348,0.02
4.0,2,127586206.89655173,5.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,116.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,21,121218915.77181348,0.017241379310344827
5.0,3,75657894.73684211,10.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,76.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,16,88398213.3443459,0.02631578947368421
4.0,2,73913043.47826087,25.0,6,10.0,10.0,0.0,1.0,0.0,0.0,1.0,115.0,3.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,6,79625558.00754656,0.02608695652173913
4.0,1,78125000.0,4.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,128.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,66641655.6314843,0.0234375
5.0,1,34000000.0,0.0,8,22.0,3.0,1.0,0.0,0.0,0.0,5.0,50.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,0.0,11,66641655.6314843,0.02
3.0,1,54545454.54545455,18.0,6,22.0,3.0,1.0,0.0,0.0,0.0,3.0,55.0,1.0,1.0,50.0,15.0,5.0,1.0,0.0,1.0,0.0,3,66641655.6314843,0.01818181818181818
4.0,2,62500000.0,20.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,72.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,6,79625558.00754656,0.027777777777777776
4.0,1,55000000.0,20.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,67.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,5,66641655.6314843,0.014925373134328358
4.0,4,77586206.89655173,24.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,58.0,1.0,1.0,5.0,5.0,10.0,1.0,1.0,0.0,1.0,13,66641655.6314843,0.017241379310344827
4.0,1,75000000.0,15.0,6,22.0,10.0,0.0,0.0,1.0,0.0,4.0,80.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,3,66641655.6314843,0.025
3.0,1,64000000.0,17.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,75.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,13,66641655.6314843,0.013333333333333334
6.0,2,45882352.941176474,4.0,6,22.0,3.0,1.0,0.0,0.0,0.0,5.0,150.0,3.0,1.0,70.0,15.0,8.0,1.0,1.0,1.0,1.0,17,45170175.37193248,0.02
3.0,1,50000000.0,23.0,8,22.0,3.0,1.0,0.0,0.0,0.0,2.0,60.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,1.0,3,45170175.37193248,0.016666666666666666
4.0,1,46250000.0,15.0,8,22.0,3.0,1.0,0.0,0.0,0.0,1.0,80.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,0.0,1.0,3,45170175.37193248,0.025
5.0,4,140000000.0,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,5.0,135.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,121218915.77181348,0.022222222222222223
4.0,2,100000000.0,11.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,94.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,16,116881752.16590452,0.02127659574468085
6.0,3,107142857.14285715,12.0,6,22.0,10.0,1.0,1.0,0.0,0.0,6.0,126.0,3.0,1.0,50.0,15.0,8.0,0.0,1.0,1.0,1.0,16,105751044.75779854,0.023809523809523808
5.0,2,90000000.0,11.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,100.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,18,88398213.3443459,0.02
5.0,2,140000000.0,19.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,131.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,108955839.42167248,0.022900763358778626
5.0,4,75000000.0,21.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,68.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,15,90276736.79716071,0.014705882352941176
4.0,2,80851063.82978724,18.0,8,22.0,10.0,1.0,0.0,0.0,0.0,1.0,47.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,6,88398213.3443459,0.02127659574468085
5.0,1,125954198.47328244,17.0,6,22.0,10.0,1.0,0.0,0.0,0.0,5.0,131.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,0.0,21,121218915.77181348,0.015267175572519083
4.0,1,118644067.79661018,4.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,59.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,0.0,16,106024331.41528513,0.01694915254237288
3.0,2,125000000.0,30.0,6,10.0,10.0,0.0,1.0,0.0,0.0,1.0,60.0,1.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,6,106024331.41528513,0.016666666666666666
5.0,2,90000000.0,14.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,90.0,2.0,1.0,50.0,15.0,8.0,1.0,0.0,1.0,1.0,16,88768761.55307986,0.022222222222222223
3.0,1,130000000.0,30.0,6,22.0,3.0,1.0,0.0,0.0,0.0,2.0,50.0,0.0,1.0,50.0,5.0,10.0,1.0,0.0,0.0,0.0,3,108955839.42167248,0.0
5.0,2,115000000.0,0.0,8,22.0,7.0,0.0,1.0,0.0,0.0,2.0,97.0,2.0,0.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,17,90276736.79716071,0.020618556701030927
4.0,1,124000000.0,4.0,8,22.0,10.0,1.0,0.0,0.0,0.0,3.0,50.0,1.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,21,121218915.77181348,0.02
4.0,2,86206896.55172414,17.0,6,10.0,10.0,1.0,0.0,0.0,0.0,3.0,58.0,1.0,1.0,50.0,5.0,8.0,1.0,1.0,1.0,0.0,6,106024331.41528513,0.017241379310344827
5.0,3,96527777.77777778,11.0,6,22.0,10.0,1.0,0.0,0.0,0.0,1.0,72.0,1.0,1.0,50.0,15.0,10.0,1.0,1.0,0.0,1.0,17,106024331.41528513,0.013888888888888888
4.0,2,72307692.3076923,15.0,6,22.0,10.0,1.0,0.0,0.0,0.0,2.0,65.0,2.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,1.0,5,90276736.79716071,0.03076923076923077
5.0,2,89156626.50602409,22.0,6,22.0,10.0,1.0,0.0,0.0,0.0,4.0,83.0,2.0,1.0,50.0,5.0,10.0,1.0,1.0,1.0,1.0,16,106024331.41528513,0.024096385542168676
5.0,2,133858267.71653543,0.0,8,22.0,10.0,1.0,0.0,0.0,0.0,4.0,127.0,3.0,0.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,13,106024331.41528513,0.023622047244094488
4.0,1,85106382.9787234,19.0,6,22.0,10.0,0.0,1.0,0.0,0.0,4.0,94.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,11,105934525.36925614,0.02127659574468085
5.0,3,92948717.94871795,8.0,6,22.0,10.0,0.0,1.0,0.0,0.0,5.0,78.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,105751044.75779854,0.02564102564102564
5.0,2,71428571.42857143,30.0,6,22.0,10.0,1.0,0.0,0.0,0.0,5.0,63.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,16,79625558.00754656,0.015873015873015872
5.0,2,139344262.29508197,15.0,8,22.0,10.0,0.0,1.0,0.0,0.0,1.0,61.0,2.0,1.0,50.0,15.0,10.0,1.0,0.0,1.0,0.0,16,121218915.77181348,0.03278688524590164
3.0,2,63725490.196078435,27.0,6,22.0,10.0,0.0,1.0,0.0,0.0,3.0,51.0,1.0,1.0,50.0,5.0,10.0,1.0,0.0,1.0,0.0,7,79625558.00754656,0.0196078431372549
4.0,1,110000000.0,9.0,8,22.0,10.0,0.0,1.0,1.0,0.0,4.0,147.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,15,105751044.75779854,0.02040816326530612
6.0,1,140000000.0,1.0,8,22.0,10.0,0.0,1.0,0.0,0.0,3.0,150.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,18,105751044.75779854,0.02
4.0,2,92063492.06349206,20.0,6,22.0,10.0,1.0,0.0,0.0,0.0,3.0,63.0,1.0,1.0,50.0,15.0,15.0,1.0,1.0,1.0,0.0,6,105751044.75779854,0.015873015873015872
5.0,1,140000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,21,121218915.77181348,0.02
6.0,1,140000000.0,0.0,8,22.0,10.0,0.0,1.0,0.0,0.0,2.0,150.0,3.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,18,105751044.75779854,0.02
10.0,8,82608695.6521739,7.0,6,21.0,7.0,1.0,0.0,0.0,0.0,8.0,92.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,17,103064918.83949274,0.021739130434782608
5.0,3,92436974.78991596,8.0,6,22.0,10.0,0.0,1.0,0.0,0.0,2.0,119.0,2.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,0.0,18,90276736.79716071,0.01680672268907563
12.0,8,57142857.14285714,10.0,6,22.0,10.0,0.0,1.0,0.0,0.0,7.0,70.0,2.0,1.0,50.0,15.0,10.0,1.0,1.0,1.0,1.0,16,66641655.6314843,0.02857142857142857
4.0,1,120000000.0,2.0,6,22.0,6.0,1.0,0.0,0.0,0.0,2.0,135.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,17,106024331.41528513,0.022222222222222223
7.0,5,97297297.2972973,5.0,6,22.0,10.0,0.0,0.0,0.0,1.0,7.0,111.0,3.0,1.0,50.0,15.0,8.0,1.0,1.0,1.0,1.0,8,66641655.6314843,0.02702702702702703
